name,red,green,blue,cluster
xkcd:medium purple,0.6196078431372549,0.2627450980392157,0.6352941176470588,74
xkcd:topaz,0.07450980392156863,0.7333333333333333,0.6862745098039216,75
xkcd:dark blue,0.0,0.011764705882352941,0.3568627450980392,38
xkcd:kiwi green,0.5568627450980392,0.8980392156862745,0.24705882352941178,-1
xkcd:shit brown,0.4823529411764706,0.34509803921568627,0.01568627450980392,7
xkcd:greeny brown,0.4117647058823529,0.3764705882352941,0.023529411764705882,7
xkcd:grass green,0.24705882352941178,0.6078431372549019,0.043137254901960784,53
xkcd:pinkish orange,1.0,0.4470588235294118,0.2980392156862745,37
xkcd:bluish,0.1607843137254902,0.4627450980392157,0.7333333333333333,61
xkcd:light lavender,0.8745098039215686,0.7725490196078432,0.996078431372549,27
xkcd:sky blue,0.4588235294117647,0.7333333333333333,0.9921568627450981,11
xkcd:dark fuchsia,0.615686274509804,0.027450980392156862,0.34901960784313724,35
xkcd:dark rose,0.7098039215686275,0.2823529411764706,0.36470588235294116,42
xkcd:auburn,0.6039215686274509,0.18823529411764706,0.00392156862745098,18
xkcd:nasty green,0.4392156862745098,0.6980392156862745,0.24705882352941178,17
xkcd:forest green,0.023529411764705882,0.2784313725490196,0.047058823529411764,16
xkcd:moss green,0.396078431372549,0.5450980392156862,0.2196078431372549,17
xkcd:leaf,0.44313725490196076,0.6666666666666666,0.20392156862745098,17
xkcd:purpley pink,0.7843137254901961,0.23529411764705882,0.7254901960784313,-1
xkcd:bluey purple,0.3843137254901961,0.2549019607843137,0.7803921568627451,62
xkcd:brownish yellow,0.788235294117647,0.6901960784313725,0.011764705882352941,7
xkcd:leafy green,0.3176470588235294,0.7176470588235294,0.23137254901960785,17
xkcd:lawn green,0.30196078431372547,0.6431372549019608,0.03529411764705882,53
xkcd:yellowish orange,1.0,0.6705882352941176,0.058823529411764705,26
xkcd:light beige,1.0,0.996078431372549,0.7137254901960784,9
xkcd:carolina blue,0.5411764705882353,0.7215686274509804,0.996078431372549,11
xkcd:dark mint,0.2823529411764706,0.7529411764705882,0.4470588235294118,-1
xkcd:dusty rose,0.7529411764705882,0.45098039215686275,0.47843137254901963,23
xkcd:violet pink,0.984313725490196,0.37254901960784315,0.9882352941176471,73
xkcd:dull teal,0.37254901960784315,0.6196078431372549,0.5607843137254902,67
xkcd:reddish brown,0.4980392156862745,0.16862745098039217,0.0392156862745098,18
xkcd:reddish purple,0.5686274509803921,0.03529411764705882,0.3176470588235294,35
xkcd:bright yellow,1.0,0.9921568627450981,0.00392156862745098,63
xkcd:kermit green,0.3607843137254902,0.6980392156862745,0.0,53
xkcd:dark turquoise,0.01568627450980392,0.3607843137254902,0.35294117647058826,2
xkcd:lightish purple,0.6470588235294118,0.3215686274509804,0.9019607843137255,-1
xkcd:vomit yellow,0.7803921568627451,0.7568627450980392,0.047058823529411764,7
xkcd:gold,0.8588235294117647,0.7058823529411765,0.047058823529411764,7
xkcd:darkish red,0.6627450980392157,0.011764705882352941,0.03137254901960784,18
xkcd:puke yellow,0.7607843137254902,0.7450980392156863,0.054901960784313725,7
xkcd:cloudy blue,0.6745098039215687,0.7607843137254902,0.8509803921568627,76
xkcd:deep red,0.6039215686274509,0.00784313725490196,0.0,18
xkcd:neon green,0.047058823529411764,1.0,0.047058823529411764,33
xkcd:dusty lavender,0.6745098039215687,0.5254901960784314,0.6588235294117647,56
xkcd:teal green,0.1450980392156863,0.6392156862745098,0.43529411764705883,4
xkcd:warm brown,0.5882352941176471,0.3058823529411765,0.00784313725490196,7
xkcd:darkish purple,0.4588235294117647,0.09803921568627451,0.45098039215686275,-1
xkcd:light moss green,0.6509803921568628,0.7843137254901961,0.4588235294117647,40
xkcd:iris,0.3843137254901961,0.34509803921568627,0.7686274509803922,20
xkcd:dark orange,0.7764705882352941,0.3176470588235294,0.00784313725490196,7
xkcd:yellow ochre,0.796078431372549,0.615686274509804,0.023529411764705882,7
xkcd:indian red,0.5215686274509804,0.054901960784313725,0.01568627450980392,18
xkcd:light sage,0.7372549019607844,0.9254901960784314,0.6745098039215687,57
xkcd:grey blue,0.4196078431372549,0.5450980392156862,0.6431372549019608,12
xkcd:asparagus,0.4666666666666667,0.6705882352941176,0.33725490196078434,17
xkcd:earth,0.6352941176470588,0.396078431372549,0.24313725490196078,42
xkcd:greyish green,0.5098039215686274,0.6509803921568628,0.49019607843137253,41
xkcd:off green,0.4196078431372549,0.6392156862745098,0.3254901960784314,17
xkcd:electric lime,0.6588235294117647,1.0,0.01568627450980392,29
xkcd:cornflower,0.41568627450980394,0.4745098039215686,0.9686274509803922,-1
xkcd:battleship grey,0.4196078431372549,0.48627450980392156,0.5215686274509804,12
xkcd:bluish grey,0.4549019607843137,0.5450980392156862,0.592156862745098,67
xkcd:milk chocolate,0.4980392156862745,0.3058823529411765,0.11764705882352941,7
xkcd:prussian blue,0.0,0.27058823529411763,0.4666666666666667,36
xkcd:ugly green,0.47843137254901963,0.592156862745098,0.011764705882352941,7
xkcd:hot magenta,0.9607843137254902,0.01568627450980392,0.788235294117647,34
xkcd:deep orange,0.8627450980392157,0.30196078431372547,0.00392156862745098,-1
xkcd:azure,0.023529411764705882,0.6039215686274509,0.9529411764705882,-1
xkcd:sage,0.5294117647058824,0.6823529411764706,0.45098039215686275,41
xkcd:red brown,0.5450980392156862,0.1803921568627451,0.08627450980392157,18
xkcd:light blue green,0.49411764705882355,0.984313725490196,0.7019607843137254,8
xkcd:grape,0.4235294117647059,0.20392156862745098,0.3803921568627451,-1
xkcd:brown orange,0.7254901960784313,0.4117647058823529,0.00784313725490196,7
xkcd:cherry,0.8117647058823529,0.00784313725490196,0.20392156862745098,58
xkcd:ugly purple,0.6431372549019608,0.25882352941176473,0.6274509803921569,74
xkcd:sand brown,0.796078431372549,0.6470588235294118,0.3764705882352941,14
xkcd:hot purple,0.796078431372549,0.0,0.9607843137254902,55
xkcd:cerise,0.8705882352941177,0.047058823529411764,0.3843137254901961,60
xkcd:light periwinkle,0.7568627450980392,0.7764705882352941,0.9882352941176471,11
xkcd:dusty purple,0.5098039215686274,0.37254901960784315,0.5294117647058824,21
xkcd:pale lime,0.7450980392156863,0.9921568627450981,0.45098039215686275,1
xkcd:yellowy brown,0.6823529411764706,0.5450980392156862,0.047058823529411764,7
xkcd:rouge,0.6705882352941176,0.07058823529411765,0.2235294117647059,10
xkcd:carnation,0.9921568627450981,0.4745098039215686,0.5607843137254902,51
xkcd:turtle green,0.4588235294117647,0.7215686274509804,0.30980392156862746,17
xkcd:egg shell,1.0,0.9882352941176471,0.7686274509803922,9
xkcd:baby pink,1.0,0.7176470588235294,0.807843137254902,30
xkcd:powder pink,1.0,0.6980392156862745,0.8156862745098039,30
xkcd:drab green,0.4549019607843137,0.5843137254901961,0.3176470588235294,17
xkcd:lemon yellow,0.9921568627450981,1.0,0.2196078431372549,64
xkcd:dark mustard,0.6588235294117647,0.5372549019607843,0.0196078431372549,7
xkcd:aqua blue,0.00784313725490196,0.8470588235294118,0.9137254901960784,71
xkcd:hospital green,0.6078431372549019,0.8980392156862745,0.6666666666666666,8
xkcd:light olive,0.6745098039215687,0.7490196078431373,0.4117647058823529,40
xkcd:lichen,0.5607843137254902,0.7137254901960784,0.4823529411764706,41
xkcd:minty green,0.043137254901960784,0.9686274509803922,0.49019607843137253,69
xkcd:cadet blue,0.3058823529411765,0.4549019607843137,0.5882352941176471,12
xkcd:light pink,1.0,0.8196078431372549,0.8745098039215686,30
xkcd:brown grey,0.5529411764705883,0.5176470588235295,0.40784313725490196,17
xkcd:dark aquamarine,0.00392156862745098,0.45098039215686275,0.44313725490196076,2
xkcd:lavender,0.7803921568627451,0.6235294117647059,0.9372549019607843,27
xkcd:eggplant purple,0.2627450980392157,0.0196078431372549,0.2549019607843137,3
xkcd:light olive green,0.6431372549019608,0.7450980392156863,0.3607843137254902,40
xkcd:golden yellow,0.996078431372549,0.7764705882352941,0.08235294117647059,26
xkcd:baby purple,0.792156862745098,0.6078431372549019,0.9686274509803922,27
xkcd:dark aqua,0.0196078431372549,0.4117647058823529,0.4196078431372549,2
xkcd:brownish purple,0.4627450980392157,0.25882352941176473,0.3058823529411765,15
xkcd:bordeaux,0.4823529411764706,0.0,0.17254901960784313,10
xkcd:cobalt blue,0.011764705882352941,0.0392156862745098,0.6549019607843137,-1
xkcd:bright pink,0.996078431372549,0.00392156862745098,0.6941176470588235,32
xkcd:pale red,0.8509803921568627,0.32941176470588235,0.30196078431372547,42
xkcd:very light brown,0.8274509803921568,0.7137254901960784,0.5137254901960784,14
xkcd:amethyst,0.6078431372549019,0.37254901960784315,0.7529411764705882,56
xkcd:bubblegum,1.0,0.4235294117647059,0.7098039215686275,-1
xkcd:pink,1.0,0.5058823529411764,0.7529411764705882,51
xkcd:purpley blue,0.37254901960784315,0.20392156862745098,0.9058823529411765,24
xkcd:sandy,0.9450980392156862,0.8549019607843137,0.47843137254901963,5
xkcd:tan brown,0.6705882352941176,0.49411764705882355,0.2980392156862745,43
xkcd:light lilac,0.9294117647058824,0.7843137254901961,1.0,27
xkcd:dull orange,0.8470588235294118,0.5254901960784314,0.23137254901960785,-1
xkcd:very dark brown,0.11372549019607843,0.00784313725490196,0.0,-1
xkcd:sandstone,0.788235294117647,0.6823529411764706,0.4549019607843137,14
xkcd:dust,0.6980392156862745,0.6,0.43137254901960786,14
xkcd:olive brown,0.39215686274509803,0.32941176470588235,0.011764705882352941,7
xkcd:bile,0.7098039215686275,0.7647058823529411,0.023529411764705882,7
xkcd:greenish turquoise,0.0,0.984313725490196,0.6901960784313725,77
xkcd:coral,0.9882352941176471,0.35294117647058826,0.3137254901960784,37
xkcd:light yellow green,0.8,0.9921568627450981,0.4980392156862745,1
xkcd:greenish blue,0.043137254901960784,0.5450980392156862,0.5294117647058824,2
xkcd:bubblegum pink,0.996078431372549,0.5137254901960784,0.8,51
xkcd:really light blue,0.8313725490196079,1.0,1.0,0
xkcd:greeny yellow,0.7764705882352941,0.9725490196078431,0.03137254901960784,29
xkcd:rose pink,0.9686274509803922,0.5294117647058824,0.6039215686274509,51
xkcd:green brown,0.32941176470588235,0.3058823529411765,0.011764705882352941,18
xkcd:custard,1.0,0.9921568627450981,0.47058823529411764,5
xkcd:cerulean blue,0.0196078431372549,0.43137254901960786,0.9333333333333333,50
xkcd:deep lavender,0.5529411764705883,0.3686274509803922,0.7176470588235294,56
xkcd:dark mint green,0.12549019607843137,0.7529411764705882,0.45098039215686275,4
xkcd:pastel green,0.6901960784313725,1.0,0.615686274509804,57
xkcd:weird green,0.22745098039215686,0.8980392156862745,0.4980392156862745,-1
xkcd:blood orange,0.996078431372549,0.29411764705882354,0.011764705882352941,31
xkcd:gunmetal,0.3254901960784314,0.3843137254901961,0.403921568627451,36
xkcd:faded pink,0.8705882352941177,0.615686274509804,0.6745098039215687,51
xkcd:light red,1.0,0.2784313725490196,0.2980392156862745,37
xkcd:brown,0.396078431372549,0.21568627450980393,0.0,18
xkcd:light khaki,0.9019607843137255,0.9490196078431372,0.6352941176470588,-1
xkcd:faded red,0.8274509803921568,0.28627450980392155,0.3058823529411765,42
xkcd:navy green,0.20784313725490197,0.3254901960784314,0.0392156862745098,25
xkcd:camo green,0.3215686274509804,0.396078431372549,0.1450980392156863,52
xkcd:purply pink,0.9411764705882353,0.4588235294117647,0.9019607843137255,-1
xkcd:turquoise,0.023529411764705882,0.7607843137254902,0.6745098039215687,75
xkcd:eggshell,1.0,1.0,0.8313725490196079,9
xkcd:old pink,0.7803921568627451,0.4745098039215686,0.5254901960784314,23
xkcd:brownish orange,0.796078431372549,0.4666666666666667,0.13725490196078433,-1
xkcd:sienna,0.6627450980392157,0.33725490196078434,0.11764705882352941,7
xkcd:tan green,0.6627450980392157,0.7450980392156863,0.4392156862745098,40
xkcd:dried blood,0.29411764705882354,0.00392156862745098,0.00392156862745098,66
xkcd:barney purple,0.6274509803921569,0.01568627450980392,0.596078431372549,-1
xkcd:muddy yellow,0.7490196078431373,0.6745098039215687,0.0196078431372549,7
xkcd:grey/green,0.5254901960784314,0.6313725490196078,0.49019607843137253,41
xkcd:deep brown,0.2549019607843137,0.00784313725490196,0.0,66
xkcd:orangish,0.9882352941176471,0.5098039215686274,0.2901960784313726,37
xkcd:cobalt,0.11764705882352941,0.2823529411764706,0.5607843137254902,36
xkcd:carnation pink,1.0,0.4980392156862745,0.6549019607843137,51
xkcd:teal,0.00784313725490196,0.5764705882352941,0.5254901960784314,2
xkcd:lime yellow,0.8156862745098039,0.996078431372549,0.11372549019607843,28
xkcd:canary yellow,1.0,0.996078431372549,0.25098039215686274,64
xkcd:terracota,0.796078431372549,0.40784313725490196,0.2627450980392157,42
xkcd:pinky purple,0.788235294117647,0.2980392156862745,0.7450980392156863,-1
xkcd:greenish,0.25098039215686274,0.6392156862745098,0.40784313725490196,17
xkcd:pumpkin orange,0.984313725490196,0.49019607843137253,0.027450980392156862,-1
xkcd:dull green,0.4549019607843137,0.6509803921568628,0.3843137254901961,41
xkcd:jade,0.12156862745098039,0.6549019607843137,0.4549019607843137,4
xkcd:barbie pink,0.996078431372549,0.27450980392156865,0.6470588235294118,-1
xkcd:royal purple,0.29411764705882354,0.0,0.43137254901960786,-1
xkcd:dusty teal,0.2980392156862745,0.5647058823529412,0.5215686274509804,67
xkcd:copper,0.7137254901960784,0.38823529411764707,0.1450980392156863,-1
xkcd:snot green,0.615686274509804,0.7568627450980392,0.0,7
xkcd:mud,0.45098039215686275,0.3607843137254902,0.07058823529411765,7
xkcd:white,1.0,1.0,1.0,9
xkcd:burnt umber,0.6274509803921569,0.27058823529411763,0.054901960784313725,7
xkcd:baby puke green,0.7137254901960784,0.7686274509803922,0.023529411764705882,7
xkcd:rosy pink,0.9647058823529412,0.40784313725490196,0.5568627450980392,51
xkcd:plum,0.34509803921568627,0.058823529411764705,0.2549019607843137,6
xkcd:very pale blue,0.8392156862745098,1.0,0.996078431372549,0
xkcd:greenblue,0.13725490196078433,0.7686274509803922,0.5450980392156862,-1
xkcd:light plum,0.615686274509804,0.3411764705882353,0.5137254901960784,-1
xkcd:charcoal grey,0.23529411764705882,0.2549019607843137,0.25882352941176473,49
xkcd:off yellow,0.9450980392156862,0.9529411764705882,0.24705882352941178,64
xkcd:violet red,0.6470588235294118,0.0,0.3333333333333333,35
xkcd:dark red,0.5176470588235295,0.0,0.0,18
xkcd:light grey,0.8470588235294118,0.8627450980392157,0.8392156862745098,-1
xkcd:bright orange,1.0,0.3568627450980392,0.0,31
xkcd:sand,0.8862745098039215,0.792156862745098,0.4627450980392157,-1
xkcd:spearmint,0.11764705882352941,0.9725490196078431,0.4627450980392157,69
xkcd:muted pink,0.8196078431372549,0.4627450980392157,0.5607843137254902,23
xkcd:pale olive green,0.6941176470588235,0.8235294117647058,0.4823529411764706,40
xkcd:lemon,0.9921568627450981,1.0,0.3215686274509804,64
xkcd:pale lilac,0.8941176470588236,0.796078431372549,1.0,27
xkcd:rose,0.8117647058823529,0.3843137254901961,0.4588235294117647,-1
xkcd:purpley grey,0.5803921568627451,0.49411764705882355,0.5803921568627451,70
xkcd:candy pink,1.0,0.38823529411764707,0.9137254901960784,73
xkcd:light pastel green,0.6980392156862745,0.984313725490196,0.6470588235294118,57
xkcd:pink purple,0.8588235294117647,0.29411764705882354,0.8549019607843137,48
xkcd:pale violet,0.807843137254902,0.6823529411764706,0.9803921568627451,27
xkcd:burnt orange,0.7529411764705882,0.3058823529411765,0.00392156862745098,7
xkcd:salmon,1.0,0.4745098039215686,0.4235294117647059,51
xkcd:darkblue,0.011764705882352941,0.027450980392156862,0.39215686274509803,38
xkcd:fern green,0.32941176470588235,0.5529411764705883,0.26666666666666666,17
